Unnamed: 0,id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type,instalment_no_int,out_term,out_revenue
34134,1048526,1279867,4000,4000,4000,36,12.69,134.18,B,B5,2 years,RENT,25000,Not Verified,2017-12-01,Charged Off,n,debt_consolidation,6.86,0,2005-02-01,3,5,13,0.0,0.0,2022.66,2022.66,1373.86,498.22,0.0,150.58,1.55,2019-03-01,134.18,2020-08-01,0,1,INDIVIDUAL,111.11111111111111,23.635260000000002,3171.3791868000003
34141,1048621,1279579,35000,35000,34900,60,12.42,786.01,B,B4,3 years,RENT,65000,Verified,2017-12-01,Charged Off,n,small_business,10.34,0,1996-05-01,0,5,18,0.0,0.0,9427.32,9400.44,5382.07,4045.25,0.0,0.0,0.0,2018-12-01,786.01,2022-01-01,0,1,INDIVIDUAL,583.3333333333334,50.77359428571428,39908.552844514285
34143,1048337,1279457,15000,15000,15000,36,10.65,488.6,B,B2,8 years,MORTGAGE,75000,Verified,2017-12-01,Charged Off,n,credit_card,16.34,0,2002-10-01,0,16,29,0.0,0.0,2928.24,2928.24,2178.24,750.0,0.0,0.0,0.0,2018-06-01,488.6,2022-01-01,0,1,INDIVIDUAL,416.6666666666667,30.772223999999998,15035.308646399999
34144,1048215,1279332,24000,24000,23975,60,12.69,542.28,B,B5,10+ years,MORTGAGE,220000,Verified,2017-12-01,Charged Off,n,credit_card,8.05,0,1999-03-01,1,11,28,0.0,0.0,20788.45,20766.89,15040.91,5720.57,26.98,0.0,0.0,2020-04-01,27.62,2022-01-01,0,1,INDIVIDUAL,400.0,22.397725,12145.838313
34151,1048016,1279150,25000,25000,24950,60,14.27,585.22,C,C2,< 1 year,RENT,60000,Verified,2017-12-01,Charged Off,n,debt_consolidation,20.68,0,1994-10-01,0,9,20,0.0,0.0,20699.61,20658.44,11110.47,7603.25,0.0,1985.89,19.73,2020-08-01,585.22,2021-01-01,0,1,INDIVIDUAL,416.6666666666667,33.334872,19508.23379184
34170,1047604,1278501,8000,8000,8000,36,12.69,268.36,B,B5,5 years,RENT,36000,Not Verified,2017-12-01,Charged Off,n,debt_consolidation,11.13,1,2000-06-01,0,6,20,0.0,0.0,3291.71,3291.71,2069.5,882.06,0.0,340.15,3.32,2018-12-01,276.26,2019-04-01,0,1,INDIVIDUAL,222.22222222222223,26.68725,7161.79041
34171,1047260,1278343,5000,5000,5000,36,16.77,177.7,D,D2,10+ years,MORTGAGE,89000,Verified,2017-12-01,Charged Off,n,home_improvement,24.54,0,1990-12-01,0,24,33,0.0,0.0,4804.0,4804.0,2460.66,1082.34,0.0,1261.0,228.97,2019-08-01,177.7,2022-01-01,0,1,INDIVIDUAL,138.88888888888889,18.283248,3248.9331696
34173,1047368,1278245,24000,24000,23975,36,14.65,566.56,C,C3,6 years,MORTGAGE,90000,Verified,2017-12-01,Charged Off,n,debt_consolidation,17.15,0,1997-02-01,1,13,26,0.0,0.0,14869.6,14854.11,6855.54,5607.24,0.0,2406.82,24.07,2019-10-01,566.56,2020-03-01,0,1,INDIVIDUAL,666.6666666666666,25.71669,14570.047886399998
34184,1047031,1277899,12000,12000,12000,60,14.27,280.91,C,C2,10+ years,MORTGAGE,68000,Verified,2017-12-01,Charged Off,n,debt_consolidation,9.35,1,1988-10-01,1,6,11,0.0,0.0,4214.09,4214.09,2439.93,1201.42,14.97,557.77,5.11,2018-10-01,280.91,2019-02-01,0,1,INDIVIDUAL,200.0,47.80035,13427.596318500002
34194,1046792,1277642,28000,28000,27975,36,18.64,720.81,E,E1,2 years,MORTGAGE,120000,Verified,2017-12-01,Charged Off,n,debt_consolidation,10.18,0,1996-01-01,3,9,35,0.0,0.0,25106.38,25084.05,11384.31,11345.94,0.0,2376.13,23.61,2020-08-01,400.0,2022-01-01,0,1,INDIVIDUAL,777.7777777777778,21.363030000000002,15398.6856543
34196,1046531,1277577,4500,4500,4500,36,14.27,154.4,C,C2,10+ years,RENT,55000,Not Verified,2017-11-01,Charged Off,n,debt_consolidation,18.92,1,1993-07-01,2,16,26,0.0,0.0,4211.99,4211.99,3045.41,961.41,0.0,205.17,2.05,2020-02-01,154.4,2020-07-01,0,1,INDIVIDUAL,125.0,11.63672,1796.7095680000002
34221,1046029,1276659,12000,12000,11975,60,19.91,317.33,E,E4,10+ years,RENT,65000,Verified,2017-12-01,Charged Off,n,debt_consolidation,14.38,1,2003-09-01,0,6,11,0.0,0.0,11482.8,11458.88,5130.25,5329.68,15.87,1007.0,9.95,2020-09-01,317.33,2021-02-01,0,1,INDIVIDUAL,200.0,34.34875,10899.8888375
34223,1045978,1276606,19075,19075,19075,60,17.58,480.04,D,D4,8 years,RENT,41500,Verified,2017-12-01,Charged Off,n,debt_consolidation,23.91,0,2000-10-01,0,11,17,0.0,0.0,4381.47,4381.47,1485.09,1885.91,0.0,1010.47,9.81,2018-07-01,480.04,2018-12-01,0,1,INDIVIDUAL,317.9166666666667,55.32868152031455,26559.980277011797
34229,1045540,1276155,15200,15200,15200,36,15.27,528.93,C,C4,5 years,MORTGAGE,96000,Not Verified,2017-12-01,Charged Off,n,other,22.19,0,1995-09-01,2,15,21,0.0,0.0,1582.59,1582.59,1016.69,565.9,0.0,0.0,0.0,2018-03-01,528.93,2022-01-01,0,1,INDIVIDUAL,422.22222222222223,33.59205,17767.8430065
34234,1045358,1275980,24000,12000,23950,60,12.69,542.28,B,B5,3 years,MORTGAGE,85000,Verified,2017-12-01,Charged Off,n,credit_card,25.54,0,1989-11-01,0,10,38,0.0,0.0,16810.68,16775.85,10495.5,6285.28,0.0,29.9,0.0,2020-07-01,1054.66,2022-01-01,0,1,INDIVIDUAL,200.0,7.5225,4079.3012999999996
34250,1044661,1275039,19400,19400,19400,36,13.16,517.23,E,E5,10+ years,RENT,65000,Verified,2017-12-01,Charged Off,n,small_business,4.69,0,1991-07-01,0,3,4,0.0,0.0,14420.39,14420.39,5526.85,6885.3,0.0,2008.24,20.08,2020-01-01,29.56,2020-06-01,0,1,INDIVIDUAL,538.8888888888889,25.743989690721648,13315.563787731959
34253,1044585,1274957,15000,15000,15000,60,18.25,382.95,D,D5,10+ years,MORTGAGE,50004,Verified,2017-12-01,Charged Off,n,debt_consolidation,21.41,1,1989-10-01,0,10,29,0.0,0.0,10689.68,10689.68,4432.24,4733.6,0.0,1523.84,14.99,2020-01-01,382.95,2020-05-01,0,1,INDIVIDUAL,250.0,42.27104,16187.694768
34256,1044522,1274874,12000,12000,12000,36,12.42,400.99,B,B4,5 years,RENT,69600,Not Verified,2017-12-01,Charged Off,n,wedding,19.09,1,1997-04-01,3,12,31,0.0,0.0,1700.92,1700.92,1347.85,353.07,0.0,0.0,0.0,2018-03-01,400.99,2022-01-01,0,1,INDIVIDUAL,333.3333333333333,31.95645,12814.2168855
34262,1044336,1274708,1000,1000,1000,36,16.29,35.31,D,D1,1 year,RENT,14400,Not Verified,2017-11-01,Charged Off,n,debt_consolidation,15.0,0,2007-01-01,3,7,12,0.0,0.0,665.81,665.81,438.44,195.16,0.0,32.21,0.32,2019-06-01,35.31,2019-11-01,0,1,INDIVIDUAL,27.77777777777778,20.21616,713.8326096
34271,1044140,1274483,8000,8000,8000,36,10.65,260.59,B,B2,< 1 year,RENT,42816,Verified,2017-12-01,Charged Off,n,car,1.88,0,2007-04-01,0,5,8,0.0,0.0,4450.56,4450.56,3228.91,933.29,14.98,273.38,2.94,2019-04-01,521.18,2019-09-01,0,1,INDIVIDUAL,222.22222222222223,21.469905,5594.84254395
34292,1043332,1273448,1000,1000,1000,36,19.03,36.68,E,E2,2 years,RENT,38000,Not Verified,2017-12-01,Charged Off,n,debt_consolidation,15.54,0,2001-07-01,2,8,19,0.0,0.0,618.0,618.0,372.99,209.41,0.0,35.6,0.4,2019-04-01,36.68,2019-09-01,0,1,INDIVIDUAL,27.77777777777778,22.57236,827.9541648
34293,1043264,1273377,7000,7000,7000,36,14.27,240.17,C,C2,6 years,RENT,55900,Verified,2017-11-01,Charged Off,n,other,24.58,0,2005-06-01,0,10,17,0.0,0.0,8405.94,8405.94,6742.15,1647.3,0.0,16.49,2.97,2020-11-01,240.17,2021-12-01,0,1,INDIVIDUAL,194.44444444444446,1.326085714285716,318.48600600000043
34304,1043012,1273106,17000,17000,17000,36,18.64,437.63,E,E1,7 years,MORTGAGE,35000,Verified,2017-12-01,Charged Off,n,credit_card,13.17,0,1995-01-01,1,6,12,0.0,0.0,8221.6,8221.6,3338.99,4082.19,0.0,800.42,7.43,2019-05-01,437.63,2019-10-01,0,1,INDIVIDUAL,472.22222222222223,28.929197647058825,12660.284766282353
34310,1042771,1272863,18000,18000,17950,36,7.9,563.23,A,A4,10+ years,MORTGAGE,80000,Verified,2017-12-01,Charged Off,n,credit_card,15.0,0,2000-07-01,0,8,15,0.0,0.0,9080.39,9055.23,6979.13,1459.42,0.0,641.84,6.65,2019-03-01,563.23,2019-08-01,0,1,INDIVIDUAL,500.0,22.041739999999997,12414.5692202
34316,1047061,1272722,7000,7000,7000,36,8.9,222.28,A,A5,2 years,RENT,45000,Verified,2017-12-01,Charged Off,n,other,6.13,0,2004-12-01,3,17,30,0.0,0.0,5872.44,5872.44,4653.05,894.95,0.0,324.44,3.24,2020-01-01,222.28,2020-06-01,0,1,INDIVIDUAL,194.44444444444446,12.070028571428569,2682.925950857142
34320,1042579,1272642,25000,25000,25000,60,16.77,618.23,D,D2,10+ years,MORTGAGE,55000,Verified,2017-12-01,Charged Off,n,debt_consolidation,20.79,0,2001-03-01,1,14,30,0.0,0.0,18451.01,18451.01,8336.14,7737.84,0.0,2377.03,23.77,2020-03-01,44.98,2020-07-01,0,1,INDIVIDUAL,416.6666666666667,39.993263999999996,24725.03560272
34324,1042157,1272433,2000,2000,2000,36,16.29,70.61,D,D1,1 year,RENT,30972,Not Verified,2017-11-01,Charged Off,n,other,15.61,0,2005-06-01,2,4,5,0.0,0.0,1550.6,1550.6,988.17,420.03,0.0,142.4,1.42,2019-09-01,70.61,2020-01-01,0,1,INDIVIDUAL,55.55555555555556,18.21294,1286.0156934
34326,1042060,1272334,22250,22250,22250,36,21.28,605.45,F,F2,2 years,OWN,56000,Verified,2017-12-01,Charged Off,n,credit_card,21.9,0,1990-07-01,0,9,26,0.0,0.0,24411.44,24411.44,13679.08,9467.69,0.0,1264.67,12.51,2020-09-01,605.45,2021-02-01,0,1,INDIVIDUAL,618.0555555555555,13.86755595505618,8396.111752988765
34337,1041802,1271837,12000,12000,11925,60,14.27,280.91,C,C2,10+ years,RENT,57500,Verified,2017-12-01,Charged Off,n,debt_consolidation,13.75,1,1997-10-01,0,10,35,0.0,0.0,2800.7,2783.3,1454.09,1346.61,0.0,0.0,0.0,2018-10-01,280.91,2022-01-01,0,1,INDIVIDUAL,200.0,52.729549999999996,14812.257890500001
34340,1041534,1271765,33000,33000,33000,36,18.64,1203.66,E,E1,< 1 year,MORTGAGE,115000,Verified,2017-12-01,Charged Off,n,debt_consolidation,7.11,1,2001-03-01,0,12,31,0.0,0.0,36040.93,36040.93,25066.43,9827.75,0.0,1146.75,11.35,2020-05-01,1203.66,2020-10-01,0,1,INDIVIDUAL,916.6666666666666,8.654803636363637,10417.440944945456
34341,1041507,1271736,10000,10000,9725,36,16.77,355.39,D,D2,10+ years,MORTGAGE,40000,Verified,2017-11-01,Charged Off,n,debt_consolidation,9.57,0,2001-03-01,3,10,21,0.0,0.0,9083.1,8832.84,6084.55,2424.65,0.0,573.9,5.54,2019-12-01,355.39,2020-05-01,0,1,INDIVIDUAL,277.77777777777777,14.09562,5009.4423918
34356,1041173,1271194,7500,7500,7500,36,12.69,251.59,B,B5,9 years,RENT,40000,Not Verified,2017-11-01,Charged Off,n,debt_consolidation,15.21,0,2000-07-01,0,9,19,0.0,0.0,5767.89,5767.89,4013.53,1251.8,0.0,502.56,4.84,2019-09-01,251.59,2020-02-01,0,1,INDIVIDUAL,208.33333333333334,16.735055999999997,4210.372739039999
34365,1040663,1270648,18000,18000,18000,60,17.27,449.97,D,D3,7 years,RENT,42000,Verified,2017-12-01,Charged Off,n,debt_consolidation,19.83,0,2001-11-01,0,10,25,0.0,0.0,8472.77,8472.77,3638.7,3992.09,0.0,841.98,7.99,2019-05-01,449.97,2019-10-01,0,1,INDIVIDUAL,300.0,47.870999999999995,21540.51387
34371,1040467,1270445,10400,10400,10400,36,15.27,361.9,C,C4,10+ years,RENT,38004,Not Verified,2017-12-01,Charged Off,n,debt_consolidation,19.58,0,1999-03-01,1,11,20,0.0,0.0,9771.3,9771.3,7313.37,2457.93,0.0,0.0,0.0,2020-04-01,37.45,2022-01-01,0,1,INDIVIDUAL,288.8888888888889,10.68448846153846,3866.716374230769
34372,1040421,1270396,30000,30000,29700,60,20.89,809.75,F,F1,5 years,MORTGAGE,100000,Verified,2017-12-01,Charged Off,n,debt_consolidation,24.14,2,1998-01-01,0,13,43,0.0,0.0,7279.83,7207.11,2772.17,4507.66,0.0,0.0,0.0,2018-09-01,809.75,2022-01-01,0,1,INDIVIDUAL,500.0,54.45566,44095.470685
34382,1040196,1270150,22000,22000,22000,60,20.89,593.82,F,F1,4 years,RENT,63000,Verified,2017-12-01,Charged Off,n,debt_consolidation,6.27,0,2003-12-01,1,5,10,0.0,0.0,4280.04,4280.04,1319.14,2237.78,0.0,723.12,7.47,2018-06-01,593.82,2018-11-01,0,1,INDIVIDUAL,366.6666666666667,56.402345454545454,33492.840777818186
34409,1039330,1269270,8000,8000,8000,36,7.51,248.89,A,A3,2 years,RENT,42000,Not Verified,2017-11-01,Charged Off,n,debt_consolidation,7.71,0,2000-05-01,0,4,8,0.0,0.0,6374.09,6374.09,5184.38,784.3,0.0,405.41,3.88,2019-11-01,248.89,2020-04-01,0,1,INDIVIDUAL,222.22222222222223,12.67029,3153.5084780999996
34412,1039279,1269219,21200,21200,21200,36,12.42,708.41,B,B4,10+ years,MORTGAGE,60000,Verified,2017-12-01,Charged Off,n,small_business,21.18,0,1992-01-01,0,7,10,0.0,0.0,12096.57,12096.57,8451.46,2877.43,35.41,732.27,7.49,2019-04-01,1452.24,2019-09-01,0,1,INDIVIDUAL,588.8888888888889,21.648464150943397,15335.988489169811
34419,1038907,1268841,7200,7200,7200,36,13.49,244.3,C,C1,< 1 year,MORTGAGE,114000,Verified,2017-11-01,Charged Off,n,debt_consolidation,12.12,0,2000-08-01,1,9,17,0.0,0.0,5618.9,5618.9,4249.97,1354.9,0.0,14.03,0.0,2019-11-01,244.3,2022-01-01,0,1,INDIVIDUAL,200.0,14.750149999999998,3603.461645
34433,1038617,1268526,18825,18825,18800,60,22.06,520.57,F,F4,4 years,RENT,50000,Verified,2017-12-01,Charged Off,n,debt_consolidation,22.42,0,2005-10-01,2,9,19,0.0,0.0,16889.86,16867.44,6376.72,8719.81,0.0,1793.33,17.93,2020-06-01,520.57,2021-10-01,0,1,INDIVIDUAL,313.75,39.67579282868525,20654.027472828686
34452,1038273,1268175,18000,18000,18000,60,19.03,467.23,E,E2,10+ years,MORTGAGE,75000,Verified,2017-12-01,Charged Off,n,debt_consolidation,17.57,0,2000-01-01,1,9,15,0.0,0.0,8209.47,8209.47,3569.63,4639.84,0.0,0.0,0.0,2019-06-01,300.96,2022-01-01,0,1,INDIVIDUAL,300.0,48.10123333333333,22474.339250333334
34470,1037873,1267769,1300,1300,1300,36,14.27,44.61,C,C2,4 years,RENT,60000,Not Verified,2017-12-01,Charged Off,n,moving,7.8,0,2004-02-01,1,7,8,0.0,0.0,796.46,796.46,541.96,211.31,0.0,43.19,0.5,2019-05-01,44.61,2019-10-01,0,1,INDIVIDUAL,36.111111111111114,20.99187692307692,936.4476295384613
34475,1037730,1267633,5000,5000,5000,36,13.49,169.66,C,C1,4 years,OWN,36000,Verified,2017-11-01,Charged Off,n,wedding,14.33,0,2008-08-01,0,6,8,0.0,0.0,1429.8,1429.8,763.95,422.64,0.0,243.21,2.31,2018-08-01,170.0,2018-12-01,0,1,INDIVIDUAL,138.88888888888889,30.499560000000002,5174.5553496
34476,1037687,1267587,20000,20000,19975,60,19.91,528.88,E,E4,1 year,RENT,41600,Verified,2017-12-01,Charged Off,n,debt_consolidation,15.35,0,2002-06-01,0,9,17,0.0,0.0,14234.29,14216.52,5461.61,6697.8,0.0,2074.88,20.75,2019-11-01,528.88,2020-05-01,0,1,INDIVIDUAL,333.3333333333333,43.61517,23067.1911096
34477,1037646,1267549,15000,15000,15000,36,15.27,521.97,C,C4,10+ years,RENT,48000,Not Verified,2017-11-01,Charged Off,n,debt_consolidation,18.63,0,2000-06-01,1,13,17,0.0,0.0,4371.72,4371.72,2404.31,1243.81,0.0,723.6,7.07,2018-07-01,521.97,2020-12-01,0,1,INDIVIDUAL,416.6666666666667,30.229656,15778.97354232
34480,1037812,1267506,6000,6000,6000,36,15.27,208.79,C,C4,10+ years,MORTGAGE,66000,Verified,2017-11-01,Charged Off,n,other,23.38,0,2000-11-01,3,9,37,0.0,0.0,2914.94,2914.94,2010.01,904.93,0.0,0.0,0.0,2019-02-01,208.79,2022-01-01,0,1,INDIVIDUAL,166.66666666666666,23.93994,4998.4200726
34482,1037540,1267432,6625,6625,6625,36,12.69,222.24,B,B5,3 years,RENT,24947,Not Verified,2017-11-01,Charged Off,n,credit_card,21.55,0,1997-04-01,1,12,20,0.0,0.0,2439.91,2439.91,1761.95,677.96,0.0,0.0,0.0,2018-11-01,222.24,2022-01-01,0,1,INDIVIDUAL,184.02777777777777,26.425630188679246,5872.832053132076
34488,1037231,1267125,1100,1100,1100,36,13.16,37.95,C,C3,5 years,MORTGAGE,36000,Not Verified,2017-11-01,Charged Off,n,vacation,12.2,0,1998-07-01,2,9,42,0.0,0.0,151.48,151.48,99.68,51.8,0.0,0.0,0.0,2018-04-01,37.95,2022-01-01,0,1,INDIVIDUAL,30.555555555555557,32.737745454545454,1242.39744
34491,1037138,1267030,15000,15000,15000,60,12.69,338.93,B,B5,5 years,RENT,60000,Not Verified,2017-12-01,Charged Off,n,debt_consolidation,4.68,0,2000-04-01,2,8,13,0.0,0.0,2366.28,2366.28,1299.47,1066.81,0.0,0.0,0.0,2018-07-01,338.93,2022-01-01,0,1,INDIVIDUAL,250.0,54.80212,18574.0825316
34492,1037033,1266918,26000,26000,25950,60,19.03,674.89,E,E2,10+ years,RENT,72000,Verified,2017-12-01,Charged Off,n,debt_consolidation,22.22,0,2002-01-01,1,9,21,0.0,0.0,27870.93,27817.73,13061.84,11872.64,0.0,2936.45,528.56,2021-01-01,674.89,2022-01-01,0,1,INDIVIDUAL,433.3333333333333,29.85729230769231,20150.38800553846
34495,1036945,1266833,15000,15000,15000,60,18.64,386.15,E,E1,6 years,OWN,50000,Verified,2017-12-01,Charged Off,n,credit_card,13.34,0,2000-02-01,0,12,17,0.0,0.0,6561.47,6561.47,2943.0,3597.92,0.0,20.55,0.0,2019-05-01,386.15,2022-01-01,0,1,INDIVIDUAL,250.0,48.228,18623.2422
34504,1036700,1266575,5400,5400,5400,36,16.29,190.63,D,D1,1 year,RENT,32000,Not Verified,2017-11-01,Charged Off,n,medical,20.03,0,2000-06-01,1,9,21,0.0,0.0,1142.7,1142.7,727.59,415.11,0.0,0.0,0.0,2018-06-01,190.63,2022-01-01,0,1,INDIVIDUAL,150.0,31.1494,5938.010122
34505,1036707,1266569,20000,20000,20000,60,17.58,503.32,D,D4,1 year,OWN,86124,Verified,2017-12-01,Charged Off,n,debt_consolidation,17.6,0,1999-01-01,1,15,25,0.0,0.0,2183.74,2183.74,638.95,867.95,0.0,676.84,6.95,2018-03-01,503.32,2018-08-01,0,1,INDIVIDUAL,333.3333333333333,58.08315,29234.411058
34506,1036680,1266554,12000,12000,11950,60,19.91,317.33,E,E4,6 years,RENT,36500,Verified,2017-12-01,Charged Off,n,debt_consolidation,22.22,0,2001-08-01,0,7,11,0.0,0.0,8543.51,8507.92,3273.36,4014.19,0.0,1255.96,12.45,2019-12-01,317.33,2020-04-01,0,1,INDIVIDUAL,200.0,43.633199999999995,13846.123355999998
34507,1036674,1266546,35000,35000,34975,60,22.35,973.64,F,F5,10+ years,MORTGAGE,65000,Verified,2017-12-01,Charged Off,n,debt_consolidation,12.37,0,2004-07-01,3,12,18,0.0,0.0,41927.68,41897.86,18860.53,20071.29,0.0,2995.86,539.25,2021-05-01,973.64,2021-09-01,0,1,INDIVIDUAL,583.3333333333334,27.667662857142858,26938.343264228573
34516,1036603,1266272,12000,12000,12000,60,8.9,248.52,A,A5,10+ years,MORTGAGE,70000,Not Verified,2017-12-01,Charged Off,n,debt_consolidation,9.65,0,1991-01-01,0,13,31,0.0,0.0,5218.7,5218.7,3583.71,1634.99,0.0,0.0,0.0,2019-10-01,38.64,2022-01-01,0,1,INDIVIDUAL,200.0,42.081450000000004,10458.081954000001
34520,1036336,1266201,19000,19000,19000,36,13.16,506.57,E,E5,10+ years,MORTGAGE,60000,Verified,2017-12-01,Charged Off,n,debt_consolidation,17.24,0,1995-08-01,3,13,19,0.0,0.0,2662.12,2662.12,758.66,1265.06,0.0,638.4,6.56,2018-04-01,506.57,2018-09-01,0,1,INDIVIDUAL,527.7777777777778,34.56253894736842,17508.345354568417
34527,1036113,1265980,5050,5050,5050,60,21.67,138.53,F,F3,10+ years,MORTGAGE,67517,Not Verified,2017-11-01,Charged Off,n,other,10.45,0,2005-04-01,1,3,7,0.0,0.0,2483.82,2483.82,992.43,1491.39,0.0,0.0,0.0,2019-06-01,138.53,2022-01-01,0,1,INDIVIDUAL,84.16666666666667,48.20875247524752,6678.358480396039
34528,1036069,1265935,12800,12800,12800,36,12.42,427.72,B,B4,4 years,RENT,38000,Not Verified,2017-11-01,Charged Off,n,credit_card,22.58,0,2004-10-01,2,7,14,0.0,0.0,11334.69,11334.69,8357.55,2318.62,21.36,637.16,6.2,2020-01-01,427.72,2020-06-01,0,1,INDIVIDUAL,355.55555555555554,12.494390625000003,5344.100758125001
34530,1036060,1265925,26300,26300,26300,60,23.13,743.38,G,G2,< 1 year,MORTGAGE,65000,Verified,2017-12-01,Charged Off,n,credit_card,15.06,0,1989-04-01,0,9,26,0.0,0.0,16354.36,16354.36,6396.84,9941.24,0.0,16.28,0.0,2019-10-01,743.38,2022-01-01,0,1,INDIVIDUAL,438.3333333333333,45.406448669201524,33754.24581171103
34546,1035817,1265453,20000,20000,19975,36,18.25,510.6,D,D5,10+ years,MORTGAGE,51400,Verified,2017-12-01,Charged Off,n,debt_consolidation,11.49,0,1992-05-01,0,16,46,0.0,0.0,13804.57,13787.45,5611.13,6130.48,0.0,2062.96,20.63,2019-12-01,46.92,2020-04-01,0,1,INDIVIDUAL,555.5555555555555,25.899966,13224.5226396
34548,1035775,1265405,7000,7000,7000,36,12.42,233.91,B,B4,7 years,MORTGAGE,54000,Not Verified,2017-11-01,Charged Off,n,credit_card,12.84,0,1999-08-01,3,12,46,0.0,0.0,2418.12,2418.12,1513.22,589.81,0.0,315.09,3.11,2018-09-01,233.91,2019-02-01,0,1,INDIVIDUAL,194.44444444444446,28.21772571428571,6600.40822182857
34549,1035518,1265346,14400,14400,14375,36,12.69,325.37,B,B5,7 years,RENT,75000,Verified,2017-12-01,Charged Off,n,debt_consolidation,16.06,0,1998-10-01,1,6,35,0.0,0.0,13702.82,13679.07,9010.05,3348.48,0.0,1344.29,232.38,2020-08-01,325.37,2020-11-01,0,1,INDIVIDUAL,400.0,13.474875000000003,4384.320078750001
34561,1035381,1265001,15000,15000,15000,36,7.9,469.36,A,A4,9 years,MORTGAGE,31000,Verified,2017-11-01,Charged Off,n,debt_consolidation,9.83,0,1993-08-01,0,9,13,0.0,0.0,12203.36,12203.36,10463.28,1729.68,0.0,10.4,0.0,2020-02-01,469.36,2022-01-01,0,1,INDIVIDUAL,416.6666666666667,10.888127999999998,5110.451758079999
34562,1035373,1264991,3200,3200,3200,60,9.91,67.85,B,B1,10+ years,MORTGAGE,30000,Not Verified,2017-11-01,Charged Off,n,home_improvement,12.44,0,1982-10-01,0,7,15,0.0,0.0,203.52,203.52,83.18,120.34,0.0,0.0,0.0,2018-05-01,67.85,2018-02-01,0,1,INDIVIDUAL,53.333333333333336,58.440375,3965.17944375
34568,1035167,1264803,12600,12600,12600,60,20.3,335.93,E,E5,6 years,MORTGAGE,65000,Verified,2017-12-01,Charged Off,n,credit_card,20.05,0,1989-01-01,1,9,19,0.0,0.0,2009.82,2009.82,766.35,1243.47,0.0,0.0,0.0,2018-06-01,335.93,2022-01-01,0,1,INDIVIDUAL,210.0,56.35071428571428,18929.89545
34570,1047133,1264757,3000,3000,3000,36,8.9,95.26,A,A5,< 1 year,RENT,61160,Verified,2017-12-01,Charged Off,n,moving,8.24,0,1998-07-01,1,8,14,0.0,0.0,1519.2,1519.2,1231.42,287.78,0.0,0.0,0.0,2019-04-01,95.26,2022-01-01,0,1,INDIVIDUAL,83.33333333333333,21.22296,2021.6991696000002
34572,1034896,1264729,20000,12000,20000,60,18.25,510.6,D,D5,< 1 year,RENT,102000,Verified,2017-12-01,Charged Off,n,debt_consolidation,9.26,0,2001-07-01,0,10,13,0.0,0.0,5011.74,5011.74,1162.52,2766.88,0.0,1082.34,10.48,2018-10-01,300.8,2019-02-01,0,1,INDIVIDUAL,200.0,54.1874,27668.08644
34575,1035062,1264673,17000,17000,17000,60,19.03,441.28,E,E2,3 years,RENT,78050,Not Verified,2017-12-01,Charged Off,n,debt_consolidation,16.84,0,1997-10-01,3,10,42,0.0,0.0,13560.32,13560.32,3535.87,4388.09,0.0,5636.36,547.06,2019-06-01,441.28,2019-10-01,0,1,INDIVIDUAL,283.3333333333333,47.52045882352942,20969.82806964706
34580,1034757,1264559,10800,10800,10800,36,7.51,336.0,A,A3,10+ years,RENT,75000,Verified,2017-11-01,Charged Off,n,debt_consolidation,16.59,0,1988-05-01,2,9,24,0.0,0.0,2858.04,2858.04,1909.16,438.3,0.0,510.58,4.95,2018-08-01,336.0,2018-12-01,0,1,INDIVIDUAL,300.0,29.636133333333333,9957.7408
34581,1034733,1264533,25000,25000,25000,60,18.64,643.58,E,E1,10+ years,RENT,50000,Verified,2017-12-01,Charged Off,n,small_business,5.81,0,2000-11-01,0,2,7,0.0,0.0,6453.66,6453.66,2154.63,2989.53,0.0,1309.5,235.71,2018-08-01,643.58,2019-02-01,0,1,INDIVIDUAL,416.6666666666667,54.82888799999999,35286.77573904
34590,1034529,1264348,14000,14000,14000,36,14.65,482.92,C,C3,10+ years,MORTGAGE,78000,Verified,2017-11-01,Charged Off,n,debt_consolidation,25.97,0,1995-03-01,8,13,39,0.0,0.0,3860.27,3860.27,2599.22,1261.05,0.0,0.0,0.0,2018-08-01,965.84,2022-01-01,0,1,INDIVIDUAL,388.8888888888889,29.31629142857143,14157.423456685714
34596,1034612,1264200,18800,18800,18775,60,20.89,507.45,F,F1,10+ years,RENT,56791,Not Verified,2017-12-01,Charged Off,n,debt_consolidation,14.11,1,1999-02-01,0,10,20,0.0,0.0,8625.48,8614.08,3523.24,5089.3,0.0,12.94,0.0,2019-05-01,507.45,2022-01-01,0,1,INDIVIDUAL,313.3333333333333,48.7556170212766,24741.03785744681
